,name,label,text
354,Ses01F_script03_1_M037,hap,[LAUGHTER] We were very much younger then.
355,Ses01F_script03_1_F030,hap,[LAUGHTER] And very much sillier.
356,Ses01F_script03_1_M038,xxx,However I believe the real cause of that row was Peter Burden.
357,Ses01F_script03_1_F031,xxx,Oh.  You knew there was nothing in that.
358,Ses01F_script01_1_F000,fru,What's he going to say?
359,Ses01F_script01_1_F001,xxx,Maybe we should tell him before he sees it.
360,Ses01F_script01_1_M000,neu,He saw it.
361,Ses01F_script01_1_F002,sur,How could he see it?  I was the first one up; he was still in bed.
362,Ses01F_script01_1_M001,neu,He was out here when it broke.
363,Ses01F_script01_1_F003,xxx,When?
364,Ses01F_script01_1_M002,neu,Four o clock this morning.  I heard a crack and I woke up and looked out.  He was standing right over there when it cracked.
365,Ses01F_script01_1_F004,xxx,What was he doing out here at four o clock in the morning?
366,Ses01F_script01_1_M003,neu,I don't know.
367,Ses01F_script01_1_F005,neu,"He's dreaming of him again, walking around."
368,Ses01F_script01_1_M004,neu,I guess he is.
369,Ses01F_script01_1_F006,xxx,It's getting to be just like after he died.  What's the meaning of that?
370,Ses01F_script01_1_M005,fru,"I don't know the meaning of it.  But I know one thing, Mom, you've made a terrible mistake with father."
371,Ses01F_script01_1_F007,xxx,What?
372,Ses01F_script01_1_M006,xxx,"Being dishonest with him, you know.  This kind of thing always pays off and it's paying off."
373,Ses01F_script01_1_F008,xxx,What do you mean dishonest?
374,Ses01F_script01_1_M007,neu,You know Larry is not coming back and I know it.  Why do we allow him to go on thinking that we believe with him?
375,Ses01F_script01_1_F009,fru,What do you want to do?  Argue with him?
376,Ses01F_script01_1_M008,fru,I don't want to argue but it's time he realized that nobody believes Larry is alive.
377,Ses01F_script01_1_M009,fru,"You know?  Why shouldn't he walk the nights thinking of him, dreaming of him?   Do we contradict him?  Do we say, we don't have any hope anymore?  That we haven't had any hope for years now?"
378,Ses01F_script01_1_F010,fru,You can't say that to him.
379,Ses01F_script01_1_M010,neu,We've got to say it to him.
380,Ses01F_script01_1_F011,fru,Where's the proof?  Do you have any proof?
381,Ses01F_script01_1_M011,fru,"For God's sake, three years?  Nobody comes back after three years; that's insane."
382,Ses01F_script01_1_F012,fru,"To you it is, to me it is, but to your father, you can talk yourself until you are blue in the face.  But there is no grave and there is no body, so where are you?"
383,Ses01F_script01_1_M012,neu,"Sit down, Mom.  I want to talk to you."
384,Ses01F_script01_1_F013,xxx,"It's that the trouble is those God damn newspapers.  Every month some new boy comes back and so the next one is going to be Larry, they just--"
385,Ses01F_script01_1_M013,fru,"All right, all right, all right.  You know why I asked Annie here, right?"
386,Ses01F_script01_1_F014,fru,Why?
387,Ses01F_script01_1_M014,neu,You know.
388,Ses01F_script01_1_F015,neu,"Well I got an idea, but what's your story?"
389,Ses01F_script01_1_M015,neu,I'm going to ask her to marry me.
390,Ses01F_script01_1_F016,xxx,"Well that's only your business, Chris."
391,Ses01F_script01_1_M016,neu,You know it's not just my business.
392,Ses01F_script01_1_F017,xxx,Well what do you want me to do?  You're old enough to know your own mind.
393,Ses01F_script01_1_M017,neu,"So all right then, I'll just go ahead with it?"
394,Ses01F_script01_1_F018,xxx,Well you want to make sure that your father is not going to --
395,Ses01F_script01_1_M018,fru,Then it's not just my business.
396,Ses01F_script01_1_F019,xxx,I'm just saying.
397,Ses01F_script01_1_M019,ang,"You know sometimes you infuriate me.  you know that?  Isn't it your business if I tell father and he throws a fit about it?  God, you have such a talent for ignoring things."
398,Ses01F_script01_1_F020,xxx,Oh.  I ignore what I got to ignore.  That girl is Larry's girl.
399,Ses01F_script01_1_M020,fru,She's not Larry's girl.
400,Ses01F_script01_1_F021,fru,"From your father's point of view, he is not dead and- Chris he still thinks he's still alive.  The girl is Larry's girl."
401,Ses01F_script01_1_F022,fru,"Now you can go on from there if you know where to go, but I'm telling you, I don't know where to go."
402,Ses01F_script01_1_M021,fru,"I don't know why it is, but every time I reach out for something I have to pull back because I am afraid other people will suffer. My whole bloody life, time after time."
403,Ses01F_script01_1_F023,fru,"You're a considerate fellow, there's nothing wrong in that."
404,Ses01F_script01_1_M022,fru,To hell with that.
405,Ses01F_script01_1_F024,fru,I just don't see why.  Have you asked Annie yet?
406,Ses01F_script01_1_M023,neu,I wanted to get this settled first.
407,Ses01F_script01_1_F025,fru,Well how do you know she's going to marry you?  Maybe she feels the same way your father does.
408,Ses01F_script01_1_M024,neu,"Well if she does, then that's it.  That's the end of it.  From her letters, though, I think she's pretty much forgotten him."
409,Ses01F_script01_1_M025,neu,And then we'll thrash it out with father.  Okay Mom?  Don't avoid me.
410,Ses01F_script01_1_F026,fru,The trouble is you don't see enough women.  You never did.
411,Ses01F_script01_1_M026,fru,So what.  I'm not fast with women.
412,Ses01F_script01_1_F027,fru,Why does it have to be Annie?
413,Ses01F_script01_1_M027,fru,Because it is.
414,Ses01F_script01_1_F028,fru,Oh that's a great reason.  It's no reason at all.
415,Ses01F_script01_1_M028,fru,I don't know.
416,Ses01F_script01_1_F029,fru,"You haven't seen her since you went away to war, it's been five years."
417,Ses01F_script01_1_M029,fru,"I can't help it, I know her best.  I was brought up next door to her, you know?  These years when I think of someone for my wife, I think of Annie."
418,Ses01F_script01_1_M030,fru,"Mom, what do you want?  A diagram?"
419,Ses01F_script01_1_F030,fru,I don't want a diagram.
420,Ses01F_script01_1_F031,fru,He thinks he's coming back Chris.
421,Ses01F_script01_1_F032,fru,"You marry that girl, you are pronouncing him dead..."
422,Ses01F_script01_1_F033,fru,...and then what's that going to do to your father?  Do you know?  I don't.
423,Ses01F_script01_1_M031,fru,"All right, then, Mom. [BREATHING]"
424,Ses01F_script01_1_F034,neu,Just give it some more thought.
425,Ses01F_script01_1_M032,fru,"I've given it three years of thought.  And I'd hope that if I waited, father would forget about Larry and then we could just have a regular wedding and everyone would be happy."
426,Ses01F_script01_1_M033,fru,"But if I can't do that here, I may have to go somewhere else."
427,Ses01F_script01_1_F035,ang,What the hell is this?
428,Ses01F_script01_1_M034,neu,"I'll get out.  I'll get married and I'll move somewhere else, maybe New York."
429,Ses01F_script01_1_F036,xxx,Are you crazy?
430,Ses01F_script01_1_M035,fru,"I've been a good son for too long, a good sucker."
431,Ses01F_script01_1_F037,ang,You have a business here.  What the hell is this?
432,Ses01F_script01_1_M036,fru,The business?  The business doesn't inspire me.
433,Ses01F_script01_1_F038,ang,Oh.  Must you be inspired?
434,Ses01F_script01_1_M037,fru,"Yes.  I like it for an hour a day.  I don't care if I have to grub for money all day long, when I come home I want it happy."
435,Ses01F_script01_1_M038,fru,"I want some kids, I want a family, I want somebody that I can give myself to and Annie is in the center of that.  Now it's just where to find it."
436,Ses01F_script01_1_F039,fru,You mean to tell me that you would leave the business over this?
437,Ses01F_script01_1_M039,neu,"On this, I would."
438,Ses01F_script01_1_F040,fru,Well you don't want to think like that.
439,Ses01F_script01_1_M040,neu,Then help me stay here.
440,Ses01F_script01_1_F041,ang,"All right.  But you don't want to think like that because what the hell are we working for, Chris?  It's all for you.  This whole shooting match is for you."
441,Ses01F_script01_1_M041,fru,I know that.  Then just help me stay here.
442,Ses01F_script01_1_F042,ang,Just don't think like that.
443,Ses01F_script01_1_M042,fru,Well I am thinking like that.
444,Ses01F_script01_1_F043,fru,"I don't understand you, do I?"
445,Ses01F_script01_1_M043,fru,No.  You don't.  I'm a pretty tough guy.
446,Ses01F_script01_1_F044,fru,I can see that.
447,Ses01F_impro01_F000,neu,Excuse me.
448,Ses01F_impro01_M000,fru,Do you have your forms?
449,Ses01F_impro01_F001,neu,Yeah.
450,Ses01F_impro01_M001,fru,Let me see them.
451,Ses01F_impro01_F002,neu,Is there a problem?
452,Ses01F_impro01_M002,fru,Who told you to get in this line?
453,Ses01F_impro01_F003,xxx,You did.
454,Ses01F_impro01_F004,xxx,You were standing at the beginning and you directed me.
455,Ses01F_impro01_M003,fru,Okay. But I didn't tell you to get in this line if you are filling out this particular form.
456,Ses01F_impro01_F005,neu,Well what's the problem?  Let me change it.
457,Ses01F_impro01_M004,fru,This form is a Z.X.four.
458,Ses01F_impro01_M005,fru,"You can't--  This is not the line for Z.X.four.  If you're going to fill out the Z.X.four, you need to have a different form of ID."
459,Ses01F_impro01_F006,fru,What?  I'm getting an ID.  This is why I'm here.  My wallet was stolen.
460,Ses01F_impro01_M006,fru,No. I need another set of ID to prove this is actually you.
461,Ses01F_impro01_F007,fru,How am I supposed to get an ID without an ID?  How does a person get an ID in the first place?
462,Ses01F_impro01_M007,fru,I don't know.  But I need an ID to pass this form along.  I can't just send it along without an ID.
463,Ses01F_impro01_F008,fru,I'm here to get an ID.
464,Ses01F_impro01_M008,fru,"No.  I need another ID, a separate one."
465,Ses01F_impro01_F009,fru,Like what?  Like a birth certificate?
466,Ses01F_impro01_M009,fru,"A birth certificate, a passport...a student ID; didn't you go to school?  Anything?"
467,Ses01F_impro01_F010,xxx,Who the hell has a birth certificate?
468,Ses01F_impro01_F011,fru,"Yes but my wallet was stolen, I don't have anything.  I don't have any credit cards, I don't have my ID.  Don't you have things on file here?"
469,Ses01F_impro01_M010,fru,"Yeah.  We keep it on file, but we need an ID to access that file."
470,Ses01F_impro01_F012,ang,That's out of control.
471,Ses01F_impro01_M011,ang,I don't understand why this is so complicated for people when they get here.  It's just a simple form.  I just need an ID.
472,Ses01F_impro01_F013,fru,How long have you been working here?
473,Ses01F_impro01_M012,xxx,Actually too long.
474,Ses01F_impro01_F014,neu,"Clearly.  You know, do you have like a supervisor or something?"
475,Ses01F_impro01_M013,ang,Yeah.  Do you want to see my supervisor?  Huh? Yeah.  Do you want to see my supervisor?  Fine.  I'll be right back.
476,Ses01F_impro01_F015,fru,That would - I would appreciate that.  Yeah.
477,Ses01F_impro03_M000,neu,So what's up?  What's new?
478,Ses01F_impro03_F000,hap,Well Vegas was awesome.
479,Ses01F_impro03_M001,neu,Yeah.  I heard.
480,Ses01F_impro03_F001,hap,"And, um, I got married."
481,Ses01F_impro03_M002,sur,Shut up.  No- in Vegas?
482,Ses01F_impro03_F002,hap,Yeah.  In the old town part.
483,Ses01F_impro03_M003,exc,Who did you marry?
484,Ses01F_impro03_F003,xxx,Chuck. [LAUGHTER]
485,Ses01F_impro03_M004,xxx,Did you propose to you?
486,Ses01F_impro03_F004,hap,Um- Yes.  It was very romantic.
487,Ses01F_impro03_F005,hap,It was at the slot machines.
488,Ses01F_impro03_M005,xxx,Oh.  The Wheel of Fortune slots?
489,Ses01F_impro03_F006,hap,"Uhuh, uhuh.  He won big and he-and he realized that the only thing that would make it better was me as his bride."
490,Ses01F_impro03_M006,neu,He turned to you and was like...
491,Ses01F_impro03_F007,xxx,Hey.  Let's get married and I said okay.
492,Ses01F_impro03_M007,hap,[LAUGHTER] That's really romantic.
493,Ses01F_impro03_F008,hap,"Yeah.  Well.  You know, because he's leaving the next day."
494,Ses01F_impro03_M008,neu,Yeah.
495,Ses01F_impro03_F009,hap,But we're going to have a honeymoon cruise.
496,Ses01F_impro03_M009,neu,"Does that mean that you're going to get citizenship, too, in- in England or whatever?"
497,Ses01F_impro03_F010,hap,Oh.  I hadn't even thought about that.
498,Ses01F_impro03_M010,xxx,Yeah.  Think about that.
499,Ses01F_impro03_F011,xxx,"He's not going to be a citizen, though."
500,Ses01F_impro03_M011,neu,Yeah.  But he'll have like a long visa.  Can you go visit then for a long time?
501,Ses01F_impro03_F012,hap,Oh.  Totally.
502,Ses01F_impro03_M012,xxx,"Oh, how are you going to do the long distance thing?  So wait, are you going to move there?"
503,Ses01F_impro03_F013,hap,I guess I'll-  I guess I'll have an internet husband.[LAUGHTER]
504,Ses01F_impro03_M013,hap,Like you need another one of those.[LAUGHTER]
505,Ses01F_impro03_F014,xxx,I have an internet boyfriend.  I guess I'll have to juggle the two.  Is that cheating?  I don't know. Hmm.
506,Ses01F_impro03_M014,hap,Is that your phone?
507,Ses01F_impro03_F015,exc,"Yeah, so [LAUGHTER] He's calling me now"
508,Ses01F_impro03_M015,hap,He loves you.
509,Ses01F_impro03_F016,hap,"He likes to keep tabs, you know."
510,Ses01F_impro03_M016,neu,How much did he win at the slot?
511,Ses01F_impro03_F017,neu,"Uh, I think seven hundred and fifty dollars."
512,Ses01F_impro03_M017,sur,Really? Penny slots?
513,Ses01F_impro03_F018,neu,Penny slots. That's what he plays.
514,Ses01F_impro03_M018,sur,Wow.
515,Ses01F_impro03_F019,neu,Yeah.
516,Ses01F_impro03_M019,neu,I'm a big fan of the Wheel of Fortune quarters. But it just costs so much.  I don't know.
517,Ses01F_impro03_F020,xxx,Oh.
518,Ses01F_impro03_F021,hap,Yeah.  We played Wheel of Fortune pennies.  It's like a giant thing with like-
519,Ses01F_impro03_M020,neu,"But the pennies always get you because you end up spending like, you know, fifty bucks."
520,Ses01F_impro03_F022,neu,Fifty bucks. Mmhmm.
521,Ses01F_impro03_M021,neu,"like, wait, but it's just pennies.  You're like, wait a minute I'm on to you."
522,Ses01F_impro03_F023,neu,Yeah.
523,Ses01F_impro03_F024,hap,Well so now we're married. We have cat children.
524,Ses01F_impro03_M022,exc,Awesome.
525,Ses01F_impro03_M023,hap,[LAUGHTER] Cat babies.
526,Ses01F_impro03_F025,hap,"We renamed Brenda, Lumber Janet."
527,Ses01F_impro03_M024,neu,That's fair enough.
528,Ses01F_impro03_F026,hap,She needs a new name each state that we go into. [LAUGHTER]
529,Ses01M_impro02_M000,neu,"Hey, Joy come in here."
530,Ses01M_impro02_F000,neu,What's happening?
531,Ses01M_impro02_M001,sad,I have to go back.
532,Ses01M_impro02_M002,sad,I just got a letter I have to go back.
533,Ses01M_impro02_F001,xxx,When?
